dataset,method,test_f1,test_acc,test_auc,val_auc,layer,num_train
155_athlete_sport_basketball,logreg,0.9772420578392756,0.9772423025435074,0.9953907470860633,0.991111111111111,9,1024
156_athlete_sport_baseball,logreg,0.9692085185823611,0.9692101740294511,0.9950825077776663,0.9991919191919192,9,1024
157_amazon_5star,logreg,0.8266228941951319,0.8266666666666667,0.9199431110512674,0.8690330477356181,9,1024
158_code_C,logreg,0.9956302521008403,0.9956302521008403,0.9998820422153285,1.0,9,1024
159_code_Python,logreg,0.9889073975876841,0.9889075630252101,0.9996610408486453,1.0,9,1024
160_code_HTML,logreg,0.9892433669023575,0.9892436974789915,0.9990802908359908,0.9991971095945404,9,1024
161_agnews_0,logreg,1.0,1.0,1.0,1.0,9,1024
162_agnews_1,logreg,1.0,1.0,1.0,1.0,9,1024
163_agnews_2,logreg,1.0,1.0,1.0,1.0,9,1024
21_headline_istrump,logreg,0.9667890057404743,0.9667924528301887,0.9949566548764149,0.9903961584633854,9,1024
22_headline_isobama,logreg,0.9762228344849357,0.9762282091917591,0.9980610809724734,0.9983993597438975,9,1024
23_headline_ischina,logreg,0.9831932773109243,0.9831932773109243,0.9987317838037262,0.9971819645732689,9,1024
24_headline_isiran,logreg,0.9559228650137741,0.9559228650137741,0.9931091008439075,0.9991996798719487,9,1024
26_headline_isfrontpage,logreg,0.709668446097868,0.709685534591195,0.7839186604275882,0.8295318127250901,9,1024
36_sciq_tf,logreg,0.7989625382958082,0.7989937106918239,0.8769056209425653,0.8227290916366546,9,1024
41_truthqa_tf,logreg,0.7169984155278273,0.7171717171717171,0.8167346938775509,0.8859895624247289,9,686
42_temp_sense,logreg,0.821997576467421,0.8223519599666389,0.9020673344462994,0.9710144927536232,9,1024
44_phys_tf,logreg,0.5350995818859813,0.5353459119496855,0.5526775398237436,0.5694277711084433,9,1024
47_reasoning_tf,logreg,0.5707818831634753,0.5709156193895871,0.5240029510357276,0.5933360096346849,9,1024
48_cm_correct,logreg,0.6492398030048669,0.649308176100629,0.7111503950730047,0.8055222088835533,9,1024
49_cm_isshort,logreg,1.0,1.0,1.0,1.0,9,1024
50_deon_isvalid,logreg,0.7451177112561372,0.7451572327044025,0.8259511776243773,0.8363345338135254,9,1024
51_just_is,logreg,0.7320617022736625,0.7320754716981132,0.8163601640036495,0.8451380552220888,9,1024
52_virtue_is,logreg,0.8713783692824543,0.871484888304862,0.9364648103912523,0.9676,9,1024
54_cs_tf,logreg,0.5248603649733549,0.5313207547169811,0.5549484627948871,0.6398559423769508,9,1024
56_wikidatasex_or_gender,logreg,0.9952200531821748,0.9952201257861635,0.9998962066308267,1.0,9,1024
57_wikidatais_alive,logreg,0.9798733858769206,0.979874213836478,0.9958318101867369,0.9983993597438976,9,1024
58_wikidatapolitical_party,logreg,0.9777199653399545,0.9777215189873417,0.9980700523813625,0.9971988795518207,9,1024
59_wikidata_occupation_isjournalist,logreg,0.9056229571209329,0.9056410256410257,0.9703605210893055,0.9608323133414933,9,1024
5_hist_fig_ismale,logreg,0.9675470547927153,0.9675471698113207,0.991848170046955,0.9979991996798719,9,1024
60_wikidata_occupation_isathlete,logreg,0.9466356803242338,0.9466666666666667,0.9817088564984683,0.9906160750713995,9,1024
61_wikidata_occupation_isactor,logreg,0.9137872064777329,0.9138461538461539,0.95914683407951,0.9759281925744594,9,1024
62_wikidata_occupation_ispolitician,logreg,0.9415384615384615,0.9415384615384615,0.979348301747063,0.9538963688290494,9,1024
63_wikidata_occupation_issinger,logreg,0.9364102564102564,0.9364102564102564,0.9649745851146194,0.9869441044471644,9,1024
64_wikidata_occupation_isresearcher,logreg,0.9486490045154737,0.948663101604278,0.9865572210325957,0.9866666666666666,9,1024
65_high-school,logreg,0.9954022113779493,0.9954022988505747,0.9991823488825153,1.0,9,1024
66_living-room,logreg,0.9976110736608929,0.9976110845676063,0.9999999999999999,1.0,9,1024
67_social-security,logreg,0.9990804593813543,0.999080459770115,0.9999712511499539,1.0,9,1024
68_credit-card,logreg,0.9986206879057483,0.9986206896551724,1.0,1.0,9,1024
69_blood-pressure,logreg,0.9990804593813543,0.999080459770115,0.9999915444558689,1.0,9,1024
6_hist_fig_isamerican,logreg,0.9592392155587319,0.9592452830188679,0.99088137278629,0.9983993597438976,9,1024
70_prime-factors,logreg,0.9990804593813543,0.999080459770115,0.9999966177823476,1.0,9,1024
71_social-media,logreg,0.9981609148750941,0.9981609195402299,0.9981837491206234,1.0,9,1024
72_gene-expression,logreg,0.9977011397062403,0.9977011494252873,0.9999991544455868,1.0,9,1024
73_control-group,logreg,0.9963218390804598,0.9963218390804598,0.9997649358731533,1.0,9,1024
74_magnetic-field,logreg,0.9972413618160269,0.9972413793103448,0.999999154445587,1.0,9,1024
75_cell-lines,logreg,0.9986206879057483,0.9986206896551724,0.9999974633367607,1.0,9,1024
76_trial-court,logreg,0.9995402296906769,0.9995402298850574,0.9999957722279343,1.0,9,1024
77_second-derivative,logreg,0.997241375811493,0.9972413793103448,0.9999737878131933,1.0,9,1024
78_north-america,logreg,0.9972413618160269,0.9972413793103448,0.9999813978029114,1.0,9,1024
79_human-rights,logreg,0.9954022969067715,0.9954022988505747,0.9995560839331132,1.0,9,1024
7_hist_fig_ispolitician,logreg,0.6969826470463603,0.6971069182389937,0.7596617703199571,0.7647058823529411,9,1024
80_side-effects,logreg,0.995862032227364,0.9958620689655172,0.9999611044969965,1.0,9,1024
81_public-health,logreg,0.9995402298850574,0.9995402298850574,0.9993616064180963,1.0,9,1024
82_federal-government,logreg,0.999080459770115,0.999080459770115,0.9999966177823476,1.0,9,1024
83_third-party,logreg,0.9967815806212831,0.9967816091954023,0.9999949266735213,0.997564935064935,9,1024
84_clinical-trials,logreg,1.0,1.0,1.0,1.0,9,1024
85_mental-health,logreg,0.9995402298850574,0.9995402298850574,0.9993337031224633,1.0,9,1024
87_glue_cola,logreg,0.7711941627290648,0.7713207547169811,0.8514749797223198,0.8507402961184474,9,1024
89_glue_mrpc,logreg,0.75788154016262,0.7578870139398386,0.8261526735308177,0.8249198717948717,9,1024
90_glue_qnli,logreg,0.7204957150966453,0.720503144654088,0.7915153224328355,0.8135254101640657,9,1024
91_glue_qqp,logreg,0.7946702884933491,0.7949685534591195,0.8687469558164285,0.8415366146458584,9,1024
92_glue_sst2,logreg,0.8890523907462876,0.8890566037735849,0.9534324720340159,0.9743897559023609,9,1024
94_ai_gen,logreg,0.946912728901281,0.9469182389937106,0.9883283090591867,1.0,9,1024
95_toxic_is,logreg,0.898989898989899,0.898989898989899,0.9571428571428571,0.953125,9,628
96_spam_is,logreg,0.9936030625217849,0.9936034115138592,0.9989452627750499,1.0,9,1024
